path_id,path
4443,/ihm/train/fee039/fee039_es2010b_train_h02_0033555-0033837.wav
4444,/ihm/train/fee039/fee039_es2010b_train_h02_0033951-0034274.wav
4445,/ihm/train/fee039/fee039_es2010b_train_h02_0165057-0165102.wav
4446,/ihm/train/fee039/fee039_es2010b_train_h02_0165195-0165714.wav
4447,/ihm/train/fee039/fee039_es2010b_train_h02_0165714-0166158.wav
4448,/ihm/train/fee039/fee039_es2010b_train_h02_0166325-0166423.wav
4449,/ihm/train/fee039/fee039_es2010b_train_h02_0045728-0045884.wav
4450,/ihm/train/fee039/fee039_es2010b_train_h02_0053687-0053859.wav
4451,/ihm/train/fee039/fee039_es2010b_train_h02_0066452-0066471.wav
4452,/ihm/train/fee039/fee039_es2010b_train_h02_0088658-0088683.wav
4453,/ihm/train/fee039/fee039_es2010b_train_h02_0101884-0102067.wav
4454,/ihm/train/fee039/fee039_es2010b_train_h02_0109977-0110014.wav
4455,/ihm/train/fee039/fee039_es2010b_train_h02_0127821-0127889.wav
4456,/ihm/train/fee039/fee039_es2010b_train_h02_0138642-0138828.wav
4457,/ihm/train/fee039/fee039_es2010b_train_h02_0144034-0144347.wav
4458,/ihm/train/fee039/fee039_es2010b_train_h02_0152537-0153201.wav
4459,/ihm/train/fee039/fee039_es2010b_train_h02_0159712-0160272.wav
4460,/ihm/train/fee039/fee039_es2010b_train_h02_0164268-0164363.wav
4461,/ihm/train/fee039/fee039_es2010b_train_h02_0036573-0036992.wav
4462,/ihm/train/fee039/fee039_es2010b_train_h02_0116332-0116523.wav
4463,/ihm/train/fee039/fee039_es2010b_train_h02_0116782-0116913.wav
4464,/ihm/train/fee039/fee039_es2010b_train_h02_0121314-0121733.wav
4465,/ihm/train/fee039/fee039_es2010b_train_h02_0123351-0123396.wav
4466,/ihm/train/fee039/fee039_es2010b_train_h02_0125705-0125803.wav
4467,/ihm/train/fee039/fee039_es2010b_train_h02_0126276-0126328.wav
4468,/ihm/train/fee040/fee040_es2010a_train_h03_0003173-0003195.wav
4469,/ihm/train/fee040/fee040_es2010d_train_h03_0001964-0001997.wav
4470,/ihm/train/fee040/fee040_es2010d_train_h03_0008649-0008730.wav
4471,/ihm/train/fee040/fee040_es2010d_train_h03_0009186-0009207.wav
4472,/ihm/train/fee040/fee040_es2010d_train_h03_0012862-0012886.wav
4473,/ihm/train/fee040/fee040_es2010d_train_h03_0013903-0013941.wav
4474,/ihm/train/fee040/fee040_es2010c_train_h03_0023633-0024185.wav
4475,/ihm/train/fee040/fee040_es2010c_train_h03_0024185-0024545.wav
4476,/ihm/train/fee040/fee040_es2010c_train_h03_0024545-0025233.wav
4477,/ihm/train/fee040/fee040_es2010c_train_h03_0025233-0025631.wav
4478,/ihm/train/fee040/fee040_es2010c_train_h03_0025631-0025912.wav
4479,/ihm/train/fee040/fee040_es2010c_train_h03_0071703-0071937.wav
4480,/ihm/train/fee040/fee040_es2010c_train_h03_0071937-0072042.wav
4481,/ihm/train/fee040/fee040_es2010c_train_h03_0073324-0073388.wav
4482,/ihm/train/fee040/fee040_es2010c_train_h03_0074517-0074581.wav
4483,/ihm/train/fee040/fee040_es2010c_train_h03_0082131-0082167.wav
4484,/ihm/train/fee040/fee040_es2010c_train_h03_0082603-0082636.wav
4485,/ihm/train/fee040/fee040_es2010c_train_h03_0084662-0084844.wav
4486,/ihm/train/fee040/fee040_es2010c_train_h03_0106823-0107288.wav
4487,/ihm/train/fee040/fee040_es2010c_train_h03_0107776-0107813.wav
4488,/ihm/train/fee040/fee040_es2010c_train_h03_0108004-0108646.wav
4489,/ihm/train/fee040/fee040_es2010c_train_h03_0109003-0109098.wav
4490,/ihm/train/fee040/fee040_es2010c_train_h03_0109429-0109467.wav
4491,/ihm/train/fee040/fee040_es2010c_train_h03_0015991-0016717.wav
4492,/ihm/train/fee040/fee040_es2010c_train_h03_0016717-0016816.wav
4493,/ihm/train/fee040/fee040_es2010c_train_h03_0016816-0017660.wav
4494,/ihm/train/fee040/fee040_es2010c_train_h03_0017660-0017855.wav
4495,/ihm/train/fee040/fee040_es2010c_train_h03_0017855-0018014.wav
4496,/ihm/train/fee040/fee040_es2010c_train_h03_0018014-0018044.wav
4497,/ihm/train/fee040/fee040_es2010c_train_h03_0018090-0018172.wav
4498,/ihm/train/fee040/fee040_es2010c_train_h03_0100008-0100154.wav
4499,/ihm/train/fee040/fee040_es2010c_train_h03_0100154-0100210.wav
4500,/ihm/train/fee040/fee040_es2010c_train_h03_0100210-0100304.wav
4501,/ihm/train/fee040/fee040_es2010c_train_h03_0100799-0101230.wav
4502,/ihm/train/fee040/fee040_es2010c_train_h03_0101300-0101745.wav
4503,/ihm/train/fee040/fee040_es2010c_train_h03_0148018-0148129.wav
4504,/ihm/train/fee040/fee040_es2010c_train_h03_0148129-0148195.wav
4505,/ihm/train/fee040/fee040_es2010c_train_h03_0148491-0148577.wav
4506,/ihm/train/fee040/fee040_es2010c_train_h03_0148794-0148918.wav
4507,/ihm/train/fee040/fee040_es2010c_train_h03_0152570-0152601.wav
4508,/ihm/train/fee040/fee040_es2010c_train_h03_0118926-0119083.wav
4509,/ihm/train/fee040/fee040_es2010c_train_h03_0120608-0120795.wav
4510,/ihm/train/fee040/fee040_es2010c_train_h03_0121711-0121764.wav
4511,/ihm/train/fee040/fee040_es2010c_train_h03_0121999-0122186.wav
4512,/ihm/train/fee040/fee040_es2010c_train_h03_0122563-0122828.wav
4513,/ihm/train/fee040/fee040_es2010c_train_h03_0128933-0129071.wav
4514,/ihm/train/fee040/fee040_es2010c_train_h03_0129196-0129365.wav
4515,/ihm/train/fee040/fee040_es2010c_train_h03_0130033-0130228.wav
4516,/ihm/train/fee040/fee040_es2010c_train_h03_0130415-0130673.wav
4517,/ihm/train/fee040/fee040_es2010c_train_h03_0130983-0131077.wav
4518,/ihm/train/fee040/fee040_es2010c_train_h03_0132309-0132406.wav
4519,/ihm/train/fee040/fee040_es2010c_train_h03_0132957-0133133.wav
4520,/ihm/train/fee040/fee040_es2010c_train_h03_0133301-0133567.wav
4521,/ihm/train/fee040/fee040_es2010c_train_h03_0133567-0133582.wav
4522,/ihm/train/fee040/fee040_es2010c_train_h03_0136101-0136178.wav
4523,/ihm/train/fee040/fee040_es2010c_train_h03_0011192-0011290.wav
4524,/ihm/train/fee040/fee040_es2010c_train_h03_0011290-0011691.wav
4525,/ihm/train/fee040/fee040_es2010c_train_h03_0011691-0012528.wav
4526,/ihm/train/fee040/fee040_es2010c_train_h03_0012528-0013069.wav
4527,/ihm/train/fee040/fee040_es2010c_train_h03_0013069-0013655.wav
4528,/ihm/train/fee040/fee040_es2010c_train_h03_0171366-0171408.wav
4529,/ihm/train/fee040/fee040_es2010c_train_h03_0171572-0171808.wav
4530,/ihm/train/fee040/fee040_es2010c_train_h03_0171808-0172042.wav
4531,/ihm/train/fee040/fee040_es2010c_train_h03_0172042-0172161.wav
4532,/ihm/train/fee040/fee040_es2010c_train_h03_0172161-0172805.wav
4533,/ihm/train/fee040/fee040_es2010d_train_h03_0034056-0034121.wav
4534,/ihm/train/fee040/fee040_es2010d_train_h03_0034121-0034277.wav
4535,/ihm/train/fee040/fee040_es2010d_train_h03_0034277-0034300.wav
4536,/ihm/train/fee040/fee040_es2010d_train_h03_0034474-0034563.wav
4537,/ihm/train/fee040/fee040_es2010d_train_h03_0034768-0034852.wav
4538,/ihm/train/fee040/fee040_es2010c_train_h03_0013655-0013897.wav
4539,/ihm/train/fee040/fee040_es2010c_train_h03_0014822-0015991.wav
4540,/ihm/train/fee040/fee040_es2010c_train_h03_0018172-0018735.wav
4541,/ihm/train/fee040/fee040_es2010c_train_h03_0023414-0023633.wav
4542,/ihm/train/fee040/fee040_es2010c_train_h03_0025912-0026289.wav
4543,/ihm/train/fee040/fee040_es2010c_train_h03_0056755-0056879.wav
4544,/ihm/train/fee040/fee040_es2010c_train_h03_0088511-0088970.wav
4545,/ihm/train/fee040/fee040_es2010c_train_h03_0099101-0099747.wav
4546,/ihm/train/fee040/fee040_es2010c_train_h03_0101871-0102136.wav
4547,/ihm/train/fee040/fee040_es2010c_train_h03_0105989-0106183.wav
4548,/ihm/train/fee040/fee040_es2010c_train_h03_0109641-0109675.wav
4549,/ihm/train/fee040/fee040_es2010c_train_h03_0118282-0118372.wav
4550,/ihm/train/fee040/fee040_es2010c_train_h03_0122828-0122919.wav
4551,/ihm/train/fee040/fee040_es2010c_train_h03_0127315-0127635.wav
4552,/ihm/train/fee040/fee040_es2010c_train_h03_0137002-0137203.wav
4553,/ihm/train/fee040/fee040_es2010c_train_h03_0147879-0148018.wav
4554,/ihm/train/fee040/fee040_es2010c_train_h03_0157783-0158234.wav
4555,/ihm/train/fee040/fee040_es2010c_train_h03_0170570-0170598.wav
4556,/ihm/train/fee040/fee040_es2010c_train_h03_0172805-0173322.wav
4557,/ihm/train/fee040/fee040_es2010d_train_h03_0073409-0073627.wav
4558,/ihm/train/fee040/fee040_es2010d_train_h03_0073715-0074327.wav
4559,/ihm/train/fee040/fee040_es2010d_train_h03_0075174-0075368.wav
4560,/ihm/train/fee040/fee040_es2010d_train_h03_0076767-0076905.wav
4561,/ihm/train/fee040/fee040_es2010d_train_h03_0076905-0076973.wav
4562,/ihm/train/fee040/fee040_es2010d_train_h03_0091091-0091334.wav
4563,/ihm/train/fee040/fee040_es2010d_train_h03_0091334-0091434.wav
4564,/ihm/train/fee040/fee040_es2010d_train_h03_0091434-0091625.wav
4565,/ihm/train/fee040/fee040_es2010d_train_h03_0091737-0091859.wav
4566,/ihm/train/fee040/fee040_es2010d_train_h03_0092079-0092314.wav
4567,/ihm/train/fee040/fee040_es2010d_train_h03_0092839-0093204.wav
4568,/ihm/train/fee040/fee040_es2010d_train_h03_0093204-0093316.wav
4569,/ihm/train/fee040/fee040_es2010d_train_h03_0093316-0093376.wav
4570,/ihm/train/fee040/fee040_es2010d_train_h03_0093787-0093833.wav
4571,/ihm/train/fee040/fee040_es2010d_train_h03_0093949-0093971.wav
4572,/ihm/train/fee040/fee040_es2010d_train_h03_0096071-0096113.wav
4573,/ihm/train/fee040/fee040_es2010d_train_h03_0028870-0029145.wav
4574,/ihm/train/fee040/fee040_es2010d_train_h03_0029312-0029448.wav
4575,/ihm/train/fee040/fee040_es2010d_train_h03_0029705-0029767.wav
4576,/ihm/train/fee040/fee040_es2010d_train_h03_0029999-0030020.wav
4577,/ihm/train/fee040/fee040_es2010d_train_h03_0030518-0030613.wav
4578,/ihm/train/fee040/fee040_es2010d_train_h03_0039438-0039470.wav
4579,/ihm/train/fee040/fee040_es2010d_train_h03_0039640-0039932.wav
4580,/ihm/train/fee040/fee040_es2010d_train_h03_0039932-0040545.wav
4581,/ihm/train/fee040/fee040_es2010d_train_h03_0040848-0041262.wav
4582,/ihm/train/fee040/fee040_es2010d_train_h03_0041452-0041823.wav
4583,/ihm/train/fee040/fee040_es2010d_train_h03_0041823-0041974.wav
4584,/ihm/train/fee040/fee040_es2010d_train_h03_0043311-0043858.wav
4585,/ihm/train/fee040/fee040_es2010d_train_h03_0060769-0061387.wav
4586,/ihm/train/fee040/fee040_es2010d_train_h03_0061387-0061666.wav
4587,/ihm/train/fee040/fee040_es2010d_train_h03_0061666-0061960.wav
4588,/ihm/train/fee040/fee040_es2010d_train_h03_0062447-0062677.wav
4589,/ihm/train/fee040/fee040_es2010d_train_h03_0062677-0062961.wav
4590,/ihm/train/fee040/fee040_es2010d_train_h03_0079867-0080454.wav
4591,/ihm/train/fee040/fee040_es2010d_train_h03_0080704-0080750.wav
4592,/ihm/train/fee040/fee040_es2010d_train_h03_0080989-0081075.wav
4593,/ihm/train/fee040/fee040_es2010d_train_h03_0081729-0081833.wav
4594,/ihm/train/fee040/fee040_es2010d_train_h03_0081833-0081898.wav
4595,/ihm/train/fee040/fee040_es2010d_train_h03_0082027-0082176.wav
4596,/ihm/train/fee040/fee040_es2010d_train_h03_0021063-0021243.wav
4597,/ihm/train/fee040/fee040_es2010d_train_h03_0021243-0021689.wav
4598,/ihm/train/fee040/fee040_es2010d_train_h03_0021689-0022156.wav
4599,/ihm/train/fee040/fee040_es2010d_train_h03_0023183-0023478.wav
4600,/ihm/train/fee040/fee040_es2010d_train_h03_0025077-0025291.wav
4601,/ihm/train/fee040/fee040_es2010d_train_h03_0054047-0054119.wav
4602,/ihm/train/fee040/fee040_es2010d_train_h03_0054292-0054454.wav
4603,/ihm/train/fee040/fee040_es2010d_train_h03_0055055-0055088.wav
4604,/ihm/train/fee040/fee040_es2010d_train_h03_0055823-0055914.wav
4605,/ihm/train/fee040/fee040_es2010d_train_h03_0056085-0056126.wav
4606,/ihm/train/fee040/fee040_es2010c_train_h03_0010938-0011192.wav
4607,/ihm/train/fee040/fee040_es2010d_train_h03_0001122-0001293.wav
4608,/ihm/train/fee040/fee040_es2010c_train_h03_0008311-0008412.wav
4609,/ihm/train/fee040/fee040_es2010c_train_h03_0009027-0009059.wav
4610,/ihm/train/fee040/fee040_es2010c_train_h03_0010047-0010247.wav
4611,/ihm/train/fee040/fee040_es2010c_train_h03_0010337-0010938.wav
4612,/ihm/train/fee040/fee040_es2010d_train_h03_0017692-0017854.wav
4613,/ihm/train/fee040/fee040_es2010d_train_h03_0017992-0018036.wav
4614,/ihm/train/fee040/fee040_es2010d_train_h03_0018127-0018251.wav
4615,/ihm/train/fee040/fee040_es2010d_train_h03_0018251-0018323.wav
4616,/ihm/train/fee040/fee040_es2010d_train_h03_0019661-0019996.wav
4617,/ihm/train/fee040/fee040_es2010d_train_h03_0019996-0020271.wav
4618,/ihm/train/fee040/fee040_es2010c_train_h03_0088970-0089169.wav
4619,/ihm/train/fee040/fee040_es2010c_train_h03_0089838-0090065.wav
4620,/ihm/train/fee040/fee040_es2010c_train_h03_0090236-0090713.wav
4621,/ihm/train/fee040/fee040_es2010c_train_h03_0091154-0091207.wav
4622,/ihm/train/fee040/fee040_es2010c_train_h03_0092472-0092903.wav
4623,/ihm/train/fee040/fee040_es2010c_train_h03_0093005-0093224.wav
4624,/ihm/train/fee040/fee040_es2010c_train_h03_0093328-0093456.wav
4625,/ihm/train/fee040/fee040_es2010c_train_h03_0094535-0094829.wav
4626,/ihm/train/fee040/fee040_es2010c_train_h03_0096851-0096949.wav
4627,/ihm/train/fee040/fee040_es2010c_train_h03_0098387-0098408.wav
4628,/ihm/train/fee040/fee040_es2010c_train_h03_0109834-0110125.wav
4629,/ihm/train/fee040/fee040_es2010c_train_h03_0110769-0110855.wav
4630,/ihm/train/fee040/fee040_es2010c_train_h03_0111831-0112142.wav
4631,/ihm/train/fee040/fee040_es2010c_train_h03_0112408-0112440.wav
4632,/ihm/train/fee040/fee040_es2010c_train_h03_0113372-0114000.wav
4633,/ihm/train/fee040/fee040_es2010c_train_h03_0116056-0116094.wav
4634,/ihm/train/fee040/fee040_es2010d_train_h03_0017013-0017054.wav
4635,/ihm/train/fee040/fee040_es2010d_train_h03_0020271-0020387.wav
4636,/ihm/train/fee040/fee040_es2010d_train_h03_0025291-0025448.wav
4637,/ihm/train/fee040/fee040_es2010d_train_h03_0027872-0028870.wav
4638,/ihm/train/fee040/fee040_es2010d_train_h03_0030795-0030835.wav
4639,/ihm/train/fee040/fee040_es2010d_train_h03_0033694-0033747.wav
4640,/ihm/train/fee040/fee040_es2010d_train_h03_0035828-0035917.wav
4641,/ihm/train/fee040/fee040_es2010d_train_h03_0039184-0039438.wav
4642,/ihm/train/fee040/fee040_es2010d_train_h03_0044127-0044383.wav
4643,/ihm/train/fee040/fee040_es2010d_train_h03_0053759-0053933.wav
4644,/ihm/train/fee040/fee040_es2010d_train_h03_0056288-0056474.wav
4645,/ihm/train/fee040/fee040_es2010d_train_h03_0060444-0060497.wav
4646,/ihm/train/fee040/fee040_es2010d_train_h03_0062961-0063069.wav
4647,/ihm/train/fee040/fee040_es2010d_train_h03_0072658-0073064.wav
4648,/ihm/train/fee040/fee040_es2010d_train_h03_0077357-0077380.wav
4649,/ihm/train/fee040/fee040_es2010d_train_h03_0079294-0079867.wav
4650,/ihm/train/fee040/fee040_es2010d_train_h03_0082700-0082953.wav
4651,/ihm/train/fee040/fee040_es2010d_train_h03_0090962-0091091.wav
4652,/ihm/train/fee040/fee040_es2010c_train_h03_0018735-0019374.wav
4653,/ihm/train/fee040/fee040_es2010c_train_h03_0019374-0019624.wav
4654,/ihm/train/fee040/fee040_es2010c_train_h03_0020096-0020197.wav
4655,/ihm/train/fee040/fee040_es2010c_train_h03_0020197-0020379.wav
4656,/ihm/train/fee040/fee040_es2010c_train_h03_0020379-0021420.wav
4657,/ihm/train/fee040/fee040_es2010c_train_h03_0021420-0021976.wav
4658,/ihm/train/fee040/fee040_es2010c_train_h03_0021976-0022399.wav
4659,/ihm/train/fee040/fee040_es2010c_train_h03_0022399-0022762.wav
4660,/ihm/train/fee040/fee040_es2010c_train_h03_0022762-0022978.wav
4661,/ihm/train/fee040/fee040_es2010c_train_h03_0023008-0023414.wav
4662,/ihm/train/fee040/fee040_es2010c_train_h03_0122919-0123308.wav
4663,/ihm/train/fee040/fee040_es2010c_train_h03_0124848-0125406.wav
4664,/ihm/train/fee040/fee040_es2010c_train_h03_0125500-0125822.wav
4665,/ihm/train/fee040/fee040_es2010c_train_h03_0126103-0126157.wav
4666,/ihm/train/fee040/fee040_es2010c_train_h03_0126658-0126802.wav
4667,/ihm/train/fee040/fee040_es2010c_train_h03_0126802-0127315.wav
4668,/ihm/train/fee040/fee040_es2010c_train_h03_0137203-0137280.wav
4669,/ihm/train/fee040/fee040_es2010c_train_h03_0140440-0140948.wav
4670,/ihm/train/fee040/fee040_es2010c_train_h03_0140948-0141291.wav
4671,/ihm/train/fee040/fee040_es2010c_train_h03_0141896-0141976.wav
4672,/ihm/train/fee040/fee040_es2010c_train_h03_0142559-0142618.wav
4673,/ihm/train/fee040/fee040_es2010c_train_h03_0144237-0144464.wav
4674,/ihm/train/fee040/fee040_es2010c_train_h03_0145661-0146025.wav
4675,/ihm/train/fee040/fee040_es2010c_train_h03_0146202-0146513.wav
4676,/ihm/train/fee040/fee040_es2010c_train_h03_0146513-0146611.wav
4677,/ihm/train/fee040/fee040_es2010c_train_h03_0147060-0147247.wav
4678,/ihm/train/fee040/fee040_es2010c_train_h03_0013897-0014022.wav
4679,/ihm/train/fee040/fee040_es2010c_train_h03_0014022-0014319.wav
4680,/ihm/train/fee040/fee040_es2010c_train_h03_0014352-0014453.wav
4681,/ihm/train/fee040/fee040_es2010c_train_h03_0014453-0014572.wav
4682,/ihm/train/fee040/fee040_es2010c_train_h03_0014572-0014750.wav
4683,/ihm/train/fee040/fee040_es2010c_train_h03_0014750-0014822.wav
4684,/ihm/train/fee040/fee040_es2010c_train_h03_0026289-0026487.wav
4685,/ihm/train/fee040/fee040_es2010c_train_h03_0026487-0026702.wav
4686,/ihm/train/fee040/fee040_es2010c_train_h03_0046622-0046681.wav
4687,/ihm/train/fee040/fee040_es2010c_train_h03_0054023-0054066.wav
4688,/ihm/train/fee040/fee040_es2010c_train_h03_0055655-0055821.wav
4689,/ihm/train/fee040/fee040_es2010c_train_h03_0102799-0102822.wav
4690,/ihm/train/fee040/fee040_es2010c_train_h03_0103733-0103823.wav
4691,/ihm/train/fee040/fee040_es2010c_train_h03_0103947-0104019.wav
4692,/ihm/train/fee040/fee040_es2010c_train_h03_0104701-0104731.wav
4693,/ihm/train/fee040/fee040_es2010c_train_h03_0105759-0105801.wav
4694,/ihm/train/fee040/fee040_es2010c_train_h03_0159954-0160053.wav
4695,/ihm/train/fee040/fee040_es2010c_train_h03_0161582-0161627.wav
4696,/ihm/train/fee040/fee040_es2010c_train_h03_0162151-0162302.wav
4697,/ihm/train/fee040/fee040_es2010c_train_h03_0162302-0162414.wav
4698,/ihm/train/fee040/fee040_es2010c_train_h03_0169874-0169902.wav
4699,/ihm/train/fee040/fee040_es2010c_train_h03_0173322-0174194.wav
4700,/ihm/train/fee040/fee040_es2010c_train_h03_0174194-0174445.wav
4701,/ihm/train/fee040/fee040_es2010c_train_h03_0174570-0174598.wav
4702,/ihm/train/fee040/fee040_es2010c_train_h03_0176787-0176818.wav
4703,/ihm/train/fee040/fee040_es2010d_train_h03_0000811-0000985.wav
4704,/ihm/train/fee040/fee040_es2010d_train_h03_0036028-0036082.wav
4705,/ihm/train/fee040/fee040_es2010d_train_h03_0036607-0036642.wav
4706,/ihm/train/fee040/fee040_es2010d_train_h03_0036796-0036829.wav
4707,/ihm/train/fee040/fee040_es2010d_train_h03_0037340-0037643.wav
4708,/ihm/train/fee040/fee040_es2010d_train_h03_0037643-0038159.wav
4709,/ihm/train/fee040/fee040_es2010d_train_h03_0077380-0077805.wav
4710,/ihm/train/fee040/fee040_es2010d_train_h03_0077805-0077959.wav
4711,/ihm/train/fee040/fee040_es2010d_train_h03_0077959-0078241.wav
4712,/ihm/train/fee040/fee040_es2010d_train_h03_0078577-0078610.wav
4713,/ihm/train/fee040/fee040_es2010d_train_h03_0078781-0078892.wav
4714,/ihm/train/fee040/fee040_es2010d_train_h03_0031093-0031180.wav
4715,/ihm/train/fee040/fee040_es2010d_train_h03_0031180-0031239.wav
4716,/ihm/train/fee040/fee040_es2010d_train_h03_0031366-0031485.wav
4717,/ihm/train/fee040/fee040_es2010d_train_h03_0031749-0031767.wav
4718,/ihm/train/fee040/fee040_es2010d_train_h03_0031767-0031976.wav
4719,/ihm/train/fee040/fee040_es2010d_train_h03_0032067-0032181.wav
4720,/ihm/train/fee040/fee040_es2010d_train_h03_0032598-0032921.wav
4721,/ihm/train/fee040/fee040_es2010d_train_h03_0032921-0032967.wav
4722,/ihm/train/fee040/fee040_es2010d_train_h03_0033356-0033393.wav
4723,/ihm/train/fee040/fee040_es2010d_train_h03_0044712-0044732.wav
4724,/ihm/train/fee040/fee040_es2010d_train_h03_0044911-0045087.wav
4725,/ihm/train/fee040/fee040_es2010d_train_h03_0045201-0045962.wav
4726,/ihm/train/fee040/fee040_es2010d_train_h03_0045962-0046042.wav
4727,/ihm/train/fee040/fee040_es2010d_train_h03_0046275-0046343.wav
4728,/ihm/train/fee040/fee040_es2010d_train_h03_0046640-0046809.wav
4729,/ihm/train/fee040/fee040_es2010d_train_h03_0046934-0046962.wav
4730,/ihm/train/fee040/fee040_es2010d_train_h03_0051877-0051916.wav
4731,/ihm/train/fee040/fee040_es2010d_train_h03_0052617-0052654.wav
4732,/ihm/train/fee040/fee040_es2010d_train_h03_0063451-0063547.wav
4733,/ihm/train/fee040/fee040_es2010d_train_h03_0063661-0063940.wav
4734,/ihm/train/fee040/fee040_es2010d_train_h03_0064094-0064266.wav
4735,/ihm/train/fee040/fee040_es2010d_train_h03_0064864-0064933.wav
4736,/ihm/train/fee040/fee040_es2010d_train_h03_0070180-0070285.wav
4737,/ihm/train/fee040/fee040_es2010d_train_h03_0071835-0071917.wav
4738,/ihm/train/fee040/fee040_es2010d_train_h03_0072120-0072158.wav
4739,/ihm/train/fee040/fee040_es2010d_train_h03_0072289-0072658.wav
4740,/ihm/train/fee040/fee040_es2010d_train_h03_0082953-0082990.wav
4741,/ihm/train/fee040/fee040_es2010d_train_h03_0085440-0085461.wav
4742,/ihm/train/fee040/fee040_es2010d_train_h03_0086777-0086814.wav
4743,/ihm/train/fee040/fee040_es2010d_train_h03_0086967-0087187.wav
4744,/ihm/train/fee040/fee040_es2010d_train_h03_0087988-0088048.wav
4745,/ihm/train/fee040/fee040_es2010d_train_h03_0088290-0088652.wav
4746,/ihm/train/fee040/fee040_es2010d_train_h03_0089648-0089760.wav
4747,/ihm/train/fee040/fee040_es2010d_train_h03_0089890-0090152.wav
4748,/ihm/train/fee040/fee040_es2010d_train_h03_0090152-0090200.wav
4749,/ihm/train/fee040/fee040_es2010d_train_h03_0026207-0026243.wav
4750,/ihm/train/fee040/fee040_es2010d_train_h03_0026349-0026593.wav
4751,/ihm/train/fee040/fee040_es2010d_train_h03_0026593-0026776.wav
4752,/ihm/train/fee040/fee040_es2010d_train_h03_0026776-0026923.wav
4753,/ihm/train/fee040/fee040_es2010d_train_h03_0027545-0027620.wav
4754,/ihm/train/fee040/fee040_es2010d_train_h03_0027714-0027805.wav
4755,/ihm/train/fee040/fee040_es2010d_train_h03_0027805-0027872.wav
4756,/ihm/train/fee040/fee040_es2010d_train_h03_0056629-0056735.wav
4757,/ihm/train/fee040/fee040_es2010d_train_h03_0057545-0057617.wav
4758,/ihm/train/fee040/fee040_es2010d_train_h03_0057788-0058039.wav
4759,/ihm/train/fee040/fee040_es2010d_train_h03_0058736-0059062.wav
4760,/ihm/train/fee040/fee040_es2010d_train_h03_0059062-0059351.wav
4761,/sdm/train/fee040/fee040_es2010d_train_h03_0001122-0001293.wav
4762,/sdm/train/fee040/fee040_es2010d_train_h03_0001964-0001997.wav
4763,/sdm/train/fee040/fee040_es2010d_train_h03_0008649-0008730.wav
4764,/sdm/train/fee040/fee040_es2010d_train_h03_0009186-0009207.wav
4765,/sdm/train/fee040/fee040_es2010d_train_h03_0012862-0012886.wav
4766,/sdm/train/fee040/fee040_es2010d_train_h03_0053759-0053933.wav
4767,/sdm/train/fee040/fee040_es2010d_train_h03_0054047-0054119.wav
4768,/sdm/train/fee040/fee040_es2010d_train_h03_0054292-0054454.wav
4769,/sdm/train/fee040/fee040_es2010d_train_h03_0055055-0055088.wav
4770,/sdm/train/fee040/fee040_es2010d_train_h03_0055823-0055914.wav
4771,/sdm/train/fee040/fee040_es2010c_train_h03_0009027-0009059.wav
4772,/sdm/train/fee040/fee040_es2010c_train_h03_0010047-0010247.wav
4773,/sdm/train/fee040/fee040_es2010c_train_h03_0010337-0010938.wav
4774,/sdm/train/fee040/fee040_es2010c_train_h03_0010938-0011192.wav
4775,/sdm/train/fee040/fee040_es2010c_train_h03_0011192-0011290.wav
4776,/sdm/train/fee040/fee040_es2010c_train_h03_0136101-0136178.wav
4777,/sdm/train/fee040/fee040_es2010c_train_h03_0137002-0137203.wav
4778,/sdm/train/fee040/fee040_es2010c_train_h03_0137203-0137280.wav
4779,/sdm/train/fee040/fee040_es2010c_train_h03_0140440-0140948.wav
4780,/sdm/train/fee040/fee040_es2010c_train_h03_0140948-0141291.wav
4781,/sdm/train/fee040/fee040_es2010c_train_h03_0100008-0100154.wav
4782,/sdm/train/fee040/fee040_es2010c_train_h03_0100154-0100210.wav
4783,/sdm/train/fee040/fee040_es2010c_train_h03_0100210-0100304.wav
4784,/sdm/train/fee040/fee040_es2010c_train_h03_0100799-0101230.wav
4785,/sdm/train/fee040/fee040_es2010c_train_h03_0101300-0101745.wav
4786,/sdm/train/fee040/fee040_es2010c_train_h03_0122828-0122919.wav
4787,/sdm/train/fee040/fee040_es2010c_train_h03_0122919-0123308.wav
4788,/sdm/train/fee040/fee040_es2010c_train_h03_0124848-0125406.wav
4789,/sdm/train/fee040/fee040_es2010c_train_h03_0125500-0125822.wav
4790,/sdm/train/fee040/fee040_es2010c_train_h03_0126103-0126157.wav
4791,/sdm/train/fee040/fee040_es2010c_train_h03_0019374-0019624.wav
4792,/sdm/train/fee040/fee040_es2010c_train_h03_0020096-0020197.wav
4793,/sdm/train/fee040/fee040_es2010c_train_h03_0020197-0020379.wav
4794,/sdm/train/fee040/fee040_es2010c_train_h03_0020379-0021420.wav
4795,/sdm/train/fee040/fee040_es2010c_train_h03_0021420-0021976.wav
4796,/sdm/train/fee040/fee040_es2010c_train_h03_0074517-0074581.wav
4797,/sdm/train/fee040/fee040_es2010c_train_h03_0082131-0082167.wav
4798,/sdm/train/fee040/fee040_es2010c_train_h03_0082603-0082636.wav
4799,/sdm/train/fee040/fee040_es2010c_train_h03_0084662-0084844.wav
4800,/sdm/train/fee040/fee040_es2010c_train_h03_0088511-0088970.wav
